YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W03,2744,0,0,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W03,0,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W03,32940,118,8402,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W03,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W03,0,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W03,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W03,49,0,0,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W03,5176,11,7720,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W03,0,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W03,21590,62,33062,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W03,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W03,16,1,0,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W03,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W03,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W03,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W03,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W03,0,0,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W03,187351,612,39849,0,,ES,47332614,ES,HCW,COM,2180000
2021-W03,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W03,17490,0,0,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W03,94,0,0,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W03,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W03,0,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W03,33877,111,46237,0,,ES,47332614,ES,LTCF,COM,405179
2021-W04,0,0,0,0,,ES,47332614,ES,ALL,AZ,39006858
2021-W04,3843,2,0,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W04,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W04,83409,501,286717,0,422370,ES,47332614,ES,ALL,COM,39006858
2021-W04,0,0,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W04,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W04,3621,19,6404,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W04,176,0,0,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W04,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W04,36970,232,94310,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W04,0,0,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W04,2110,1,0,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W04,1029,0,0,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W04,0,0,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W04,20876,126,51371,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W04,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W04,0,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W04,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W04,11153,65,30429,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W04,520,1,0,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W04,6,0,0,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W04,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W04,2222,14,17609,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W04,0,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W04,0,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W04,2,0,0,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W04,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W04,8528,45,86584,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W04,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W04,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W04,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W04,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W04,3473,1,0,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W04,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W04,60041,313,161874,0,,ES,47332614,ES,HCW,COM,2180000
2021-W04,0,0,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W04,0,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W04,13585,82,122394,0,,ES,47332614,ES,LTCF,COM,405179
2021-W04,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W04,5,0,0,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W05,0,0,0,0,,ES,47332614,ES,ALL,AZ,39006858
2021-W05,20113,12,1,0,156300,ES,47332614,ES,ALL,MOD,39006858
2021-W05,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W05,53616,249,442896,0,400140,ES,47332614,ES,ALL,COM,39006858
2021-W05,1273,0,0,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W05,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W05,2947,4,12480,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W05,0,0,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W05,10756,8,1,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W05,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W05,22727,106,194351,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W05,0,0,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W05,5080,4,0,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W05,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W05,11364,60,102960,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W05,0,0,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W05,2524,0,0,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W05,0,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W05,6317,26,58542,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W05,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W05,2086,13,13636,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W05,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W05,137,0,0,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W05,0,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W05,0,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W05,8133,40,60900,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W05,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W05,343,0,0,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W05,19392,12,1,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W05,0,0,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W05,32428,151,338622,0,,ES,47332614,ES,HCW,COM,2180000
2021-W05,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W05,524,0,0,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W05,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W05,0,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W05,9467,89,94346,0,,ES,47332614,ES,LTCF,COM,405179
2021-W06,42660,12,6285,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W06,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W06,114277,171,278465,0,400140,ES,47332614,ES,ALL,COM,39006858
2021-W06,34759,16,0,0,424000,ES,47332614,ES,ALL,AZ,39006858
2021-W06,1136,2,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W06,4838,8,10125,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W06,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W06,3065,0,218,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W06,25986,11,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W06,48917,68,128249,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W06,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W06,22811,9,2666,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W06,7629,3,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W06,25082,65,69616,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W06,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W06,10237,2,1956,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W06,5,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W06,14348,25,38042,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W06,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W06,6047,0,1292,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W06,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W06,422,1,74,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W06,3070,0,6486,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W06,2,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W06,1,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W06,17937,5,25897,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W06,78,0,79,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W06,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W06,15296,16,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W06,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W06,81062,136,226796,0,,ES,47332614,ES,HCW,COM,2180000
2021-W06,41696,12,5709,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W06,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W06,10085,9,39343,0,,ES,47332614,ES,LTCF,COM,405179
2021-W06,5,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W06,83,0,181,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W07,98235,22,0,0,396800,ES,47332614,ES,ALL,AZ,39006858
2021-W07,23678,4,15909,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W07,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W07,285222,612,98813,0,483210,ES,47332614,ES,ALL,COM,39006858
2021-W07,8064,2,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W07,7776,25,4445,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W07,1777,0,628,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W07,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W07,66053,14,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W07,13178,2,8359,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W07,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W07,59820,285,43298,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W07,33608,118,24274,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W07,24089,5,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W07,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W07,4921,2,4319,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W07,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W07,24964,64,12954,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W07,20,1,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W07,2795,0,2508,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W07,4,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W07,289,0,66,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W07,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W07,9188,21,2734,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W07,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W07,717,0,29,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W07,149728,99,11067,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W07,5,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W07,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W07,108447,447,71120,0,,ES,47332614,ES,HCW,COM,2180000
2021-W07,62274,10,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W07,22204,2,15055,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W07,10979,55,17317,0,,ES,47332614,ES,LTCF,COM,405179
2021-W07,480,10,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W07,12,0,143,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W07,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W08,10298,5,3589,0,195600,ES,47332614,ES,ALL,MOD,39006858
2021-W08,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W08,447305,1007,57634,0,496080,ES,47332614,ES,ALL,COM,39006858
2021-W08,245520,181,0,0,,ES,47332614,ES,ALL,AZ,39006858
2021-W08,1155,0,180,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W08,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W08,7086,29,3081,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W08,12506,4,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W08,45051,457,23900,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W08,183646,150,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W08,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W08,4323,0,2055,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W08,29189,224,12139,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W08,49306,26,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W08,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W08,1796,0,886,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W08,27781,99,6713,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W08,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W08,1322,5,453,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W08,43,1,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W08,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W08,7,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W08,19584,28,2343,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W08,493,0,9,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W08,1208,0,6,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W08,12,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W08,318397,170,9407,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W08,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W08,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W08,7320,5,3309,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W08,86853,599,34774,0,,ES,47332614,ES,HCW,COM,2180000
2021-W08,55375,35,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W08,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W08,62,0,14,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W08,2142,16,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W08,7460,36,11442,0,,ES,47332614,ES,LTCF,COM,405179
2021-W09,294364,183,5,0,367200,ES,47332614,ES,ALL,AZ,39006858
2021-W09,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W09,26996,9,20020,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W09,452258,874,109540,0,520650,ES,47332614,ES,ALL,COM,39006858
2021-W09,3509,7,4357,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W09,12315,13,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W09,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W09,472,0,973,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W09,223388,123,5,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W09,26143,113,46519,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W09,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W09,3406,8,10878,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W09,16466,62,24362,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W09,58514,42,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W09,2265,1,5219,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W09,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W09,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W09,16956,54,13915,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W09,85,3,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W09,2502,0,2539,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W09,18704,23,2981,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W09,25,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W09,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W09,1681,0,120,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W09,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W09,16668,0,291,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W09,370308,615,17340,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W09,38,2,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W09,6012,9,19244,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W09,49331,215,76996,0,,ES,47332614,ES,HCW,COM,2180000
2021-W09,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W09,63816,40,4,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W09,2084,8,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W09,5999,6,10583,0,,ES,47332614,ES,LTCF,COM,405179
2021-W09,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W09,242,0,440,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W10,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W10,301485,361,14,0,769300,ES,47332614,ES,ALL,AZ,39006858
2021-W10,293990,686,271055,0,546390,ES,47332614,ES,ALL,COM,39006858
2021-W10,15963,7,41400,0,262800,ES,47332614,ES,ALL,MOD,39006858
2021-W10,17773,9,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W10,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W10,628,0,3172,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W10,1473,4,6576,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W10,204907,266,8,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W10,3860,4,21810,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W10,10998,120,55763,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W10,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W10,2197,1,9955,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W10,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W10,7114,76,31800,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W10,78707,83,6,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W10,2133,1,5957,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W10,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W10,7602,48,23914,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W10,49,3,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W10,865,0,404,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W10,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W10,11554,26,8671,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W10,13,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W10,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W10,6279,1,102,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W10,255181,412,144201,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W10,36,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W10,60445,70,5,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W10,20734,105,101301,0,,ES,47332614,ES,HCW,COM,2180000
2021-W10,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W10,6782,6,40443,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W10,4953,6,9926,0,,ES,47332614,ES,LTCF,COM,405179
2021-W10,858,1,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W10,111,0,143,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W10,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W11,151638,637,414207,0,546390,ES,47332614,ES,ALL,COM,39006858
2021-W11,63096,67,23742,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W11,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W11,36930,171,28,0,,ES,47332614,ES,ALL,AZ,39006858
2021-W11,3382,5,1,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W11,882,1,7270,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W11,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W11,996,0,1792,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W11,25035,126,13,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W11,5692,45,45330,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W11,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W11,6147,8,13020,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W11,2889,11,5030,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W11,3530,31,29700,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W11,8491,39,14,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W11,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W11,3510,20,27737,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W11,2336,9,2933,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W11,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W11,17,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W11,2088,1,279,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W11,4832,8,18229,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W11,0,1,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W11,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W11,5,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W11,133133,532,285718,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W11,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W11,48637,38,687,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W11,9292,24,22334,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W11,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W11,9684,81,88491,0,,ES,47332614,ES,HCW,COM,2180000
2021-W11,10262,58,16,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W11,2796,3,7935,0,,ES,47332614,ES,LTCF,COM,405179
2021-W11,90,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W11,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W11,219,0,12,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W12,422333,657,31,0,103200,ES,47332614,ES,ALL,AZ,39006858
2021-W12,89672,49,11050,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W12,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W12,236658,1001,457784,0,672750,ES,47332614,ES,ALL,COM,39006858
2021-W12,21350,9,3,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W12,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W12,715,0,1126,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W12,1294,8,3817,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W12,158820,411,16,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W12,7864,220,26992,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W12,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W12,5313,3,4847,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W12,4909,130,16904,0,,ES,47332614,ES,Age50_59,COM,7035203
